,-888,.993,.18,13.75,-888
49,2005,136,1300,26.47,27.4,25.63,24.64,5.198,4.768,175.2,23.3,8.18,2.314,34.4,22.99,8.51,0,-999,-999,-888,-888,-888,-888,.976,.168,13.49,-888
49,2005,136,1400,27.55,28.53,26.55,21.75,6.251,5.867,178.7,20.09,10.31,3.114,36.12,24.18,8,0,-999,-999,-888,-888,-888,-888,.977,.169,13.47,-888
49,2005,136,1500,28.08,29.13,27.37,19.91,6.594,5.618,184.2,31.16,10.31,4.447,36.17,25.08,7.56,0,-999,-999,-888,-888,-888,-888,.978,.169,13.38,-888
49,2005,136,1600,27.7,29.01,26.46,19.93,7.71,7.34,193,17.75,11.91,4.447,34.24,25.62,7.4,0,-999,-999,-888,-888,-888,-888,.979,.17,13.38,-888
49,2005,136,1700,27.43,28.21,26.93,21.21,7.43,6.589,194.4,27.24,12.18,4.714,32.25,25.72,7.75,0,-999,-999,-888,-888,-888,-888,.981,.171,13.2,-888
49,2005,136,1800,26.73,27.2,26.41,21.55,7.75,6.554,187.5,31.86,11.38,5.247,29.85,25.58,7.57,0,-999,-999,-888,-888,-888,-888,.985,.174,12.97,-888
49,2005,136,1900,25.35,26.37,24.67,20.81,7.94,7.35,172.5,22.13,12.18,5.247,27.09,25.24,6.724,0,-999,-999,-888,-888,-888,-888,.987,.176,12.88,-888
49,2005,136,2000,24.07,24.63,23.61,21.04,6.98,6.816,170,12.41,10.58,4.447,24.84,24.73,6.308,0,-999,-999,-888,-888,-888,-888,.987,.176,12.85,-888
49,2005,136,2100,22.08,23.54,20.77,21.1,3.705,3.236,189.7,28.82,7.38,2.047,23.21,24.17,5.603,0,-999,-999,-888,-888,-888,-888,.989,.177,12.83,-888
49,2005,136,2200,20.98,21.55,20.31,21.96,2.696,2.461,186,23.93,3.914,1.78,21.77,23.6,5.45,0,-999,-999,-888,-888,-888,-888,.989,.178,12.81,-888
49,2005,136,2300,20.16,21.19,19.2,23.02,2.616,2.478,161.2,18.6,3.914,1.514,20.57,23.04,5.43,0,-999,-999,-888,-888,-888,-888,.99,.178,12.79,-888
49,2005,136,2400,18.19,19.31,17.4,25.42,1.998,1.756,210.4,28.22,3.38,.714,19.34,22.5,5.305,0,-999,-999,-888,-888,-888,-888,.991,.179,12.76,-888
49,2005,137,100,18.21,21.16,16.83,26.01,2.278,1.673,228.7,41.73,5.514,.714,18.22,21.95,5.41,0,-999,-999,-888,-888,-888,-888,.99,.178,12.74,-888
49,2005,137,200,20.75,21.43,20.28,17.97,4.14,3.745,236.3,25.02,7.11,2.047,18.16,21.42,4.397,0,-999,-999,-888,-888,-888,-888,.987,.176,12.7,-888
49,2005,137,300,20.03,20.57,19.4,17.38,3.025,2.562,219.3,31.68,6.58,1.514,18.37,21.03,4.068,0,-999,-999,-888,-888,-888,-888,.987,.176,12.68,-888
49,2005,137,400,19.63,20.83,18.04,17.23,4.985,4.499,283.3,25.29,8.18,3.114,18.24,20.75,3.922,0,-999,-999,-888,-888,-888,-888,.986,.176,12.65,-888
49,2005,137,500,18.35,18.88,17.74,20.3,4.211,3.885,262.6,22.55,7.38,2.314,17.86,20.5,4.279,0,-999,-999,-888,-888,-888,-888,.987,.176,12.64,-888
49,2005,137,600,17.68,18.86,16.56,23.71,2.571,2.102,251.5,34.62,3.914,1.514,17.41,20.22,4.794,0,-999,-999,-888,-888,-888,-888,.985,.174,12.78,-888
49,2005,137,700,19.96,21.07,18.59,22.23,3.109,2.71,251.8,29.02,5.514,1.78,18.18,19.98,5.181,0,-999,-999,-888,-888,-888,-888,.977,.169,13.31,-888
49,2005,137,800,20.24,21.1,19.55,21.92,3.794,3.426,297.3,25.2,6.847,1.247,20.03,19.99,5.197,0,-999,-999,-888,-888,-888,-888,.979,.17,13.44,-888
49,2005,137,900,21.38,22.76,20.28,20.03,6.776,6.06,274.4,26.32,9.78,4.447,21.46,20.23,5.091,0,-999,-999,-888,-888,-888,-888,.975,.167,13.53,-888
49,2005,137,1000,23.3,24.61,22.19,17.61,5.82,4.486,276.9,38.78,8.98,2.58,25.09,20.69,5.031,0,-999,-999,-888,-888,-888,-888,.972,.166,13.53,-888
49,2005,137,1100,24.76,26.07,23.86,16.66,5.62,4.024,268.3,43.17,8.98,2.847,29.12,21.56,5.2,0,-999,-999,-888,-888,-888,-888,.971,.165,13.5,-888
49,2005,137,1200,26.41,27.2,25.49,15.4,5.927,4.8,265,35.33,10.85,3.38,32.3,22.73,5.3,0,-999,-999,-888,-888,-888,-888,.972,.165,13.46,-888
49,2005,137,1300,27.09,28.09,26.15,13.54,7.06,6.068,254.8,30.42,11.38,3.647,33.55,23.93,4.846,0,-999,-999,-888,-888,-888,-888,.974,.167,13.45,-888
49,2005,137,1400,27.82,28.62,26.95,12.63,8.26,7.46,253.5,25.15,12.45,4.98,33.74,24.8,4.724,0,-999,-999,-888,-888,-888,-888,.975,.167,13.48,-888
49,2005,137,1500,27.78,28.35,27.31,12.89,7.98,7.51,256.1,19.62,11.11,3.914,33.8,25.39,4.809,0,-999,-999,-888,-888,-888,-888,.975,.167,13.46,-888
49,2005,137,1600,27.68,28.3,27.33,13.03,6.602,5.862,244.3,27.12,12.18,3.38,33.34,25.76,4.833,0,-999,-999,-888,-888,-888,-888,.975,.167,13.38,-888
49,2005,137,1700,26.96,27.66,26.36,13.72,5.34,4.51,240.2,31.94,7.91,3.38,31.62,25.91,4.878,0,-999,-999,-888,-888,-888,-888,.979,.17,13.2,-888
49,2005,137,1800,26.29,26.71,25.7,14.27,5.585,5.016,231.2,25.84,8.71,3.38,28.89,25.79,4.88,0,-999,-999,-888,-888,-888,-888,.981,.172,13.04,-888
49,2005,137,1900,24.57,25.57,23.46,15.16,6.491,5.868,243.2,25.11,9.78,4.18,26.63,25.43,4.677,0,-999,-999,-888,-888,-888,-888,.984,.174,12.87,-888
49,2005,137,2000,22.26,23.56,21.49,18.17,4.336,4.119,253.2,18.1,6.314,2.58,24.44,24.93,4.87,0,-999,-999,-888,-888,-888,-888,.986,.175,12.84,-888
49,2005,137,2100,20.67,21.71,18.99,21.6,3.22,2.815,275,28.74,5.78,.98,22.78,24.36,5.247,0,-999,-999,-888,-888,-888,-888,.987,.176,12.82,-888
49,2005,137,2200,18.09,18.98,16.65,25.68,1.343,.449,73.1,66.08,4.18,0,21,23.76,5.322,0,-999,-999,-888,-888,-888,-888,.989,.177,12.8,-888
49,2005,137,2300,17.49,18.58,16.88,29.55,2.305,2.144,322.2,21.36,4.447,1.514,19.59,23.12,5.898,0,-999,-999,-888,-888,-888,-888,.988,.177,12.78,-888
49,2005,137,2400,17.21,17.79,16.21,31.44,3.074,2.848,331.1,21.94,4.98,.98,18.9,22.51,6.169,0,-999,-999,-888,-888,-888,-888,.987,.176,12.77,-888
49,2005,138,100,15.35,16.52,13.18,36.4,1.333,.667,29.68,57.26,3.114,0,18.06,21.98,6.33,0,-999,-999,-888,-888,-888,-888,.989,.177,12.74,-888
49,2005,138,200,14.41,15.84,12.86,39.8,1.127,.826,303,41.83,2.047,0,16.87,21.47,6.516,0,-999,-999,-888,-888,-888,-888,.99,.178,12.73,-888
49,2005,138,300,12.13,13.38,10.91,47.25,1.548,1.039,115.6,46.42,2.58,0,15.9,20.93,6.678,0,-999,-999,-888,-888,-888,-888,.99,.178,12.71,-888
49,2005,138,400,13.33,14.19,12.68,49.04,2.327,2.136,299.6,23.21,3.114,1.514,15.31,20.42,7.49,0,-999,-999,-888,-888,-888,-888,.988,.177,12.69,-888
49,2005,138,500,11.76,13.35,9.95,54.8,1.523,.592,142.5,63.34,2.58,.714,14.95,19.96,7.55,0,-999,-999,-888,-888,-888,-888,.989,.177,12.66,-888
49,2005,138,600,12.27,13.29,10.99,52.99,1.135,.334,192.9,68.04,2.314,0,14.41,19.55,7.56,0,-999,-999,-888,-888,-888,-888,.987,.176,12.73,-888
49,2005,138,700,13.54,14.3,12.68,51.28,1.807,1.706,213.4,19.17,2.314,1.247,14.86,19.17,7.95,0,-999,-999,-888,-888,-888,-888,.983,.173,13.02,-888
49,2005,138,800,16.41,17.93,14.4,40.5,2.18,1.952,220.5,26.21,3.38,1.247,16.47,18.95,7.51,0,-999,-999,-888,-888,-888,-888,.975,.168,13.47,-888
49,2005,138,900,18.13,19.11,17.39,32.39,1.392,.912,210.3,47.56,3.114,0,18.44,19.05,6.734,0,-999,-999,-888,-888,-888,-888,.975,.168,13.5,-888
49,2005,138,1000,19.88,20.64,18.64,28.31,1.296,.436,124.4,65.97,2.314,0,20.69,19.38,6.563,0,-999,-999,-888,-888,-888,-888,.972,.166,13.51,-888
49,2005,138,1100,21.55,23.17,20.4,25.4,2.083,1.469,329.8,43.96,3.914,.714,23.68,19.87,6.525,0,-999,-999,-888,-888,-888,-888,.967,.162,13.5,-888
