2005	170	1600	34.47	34.92	33.88
2005	170	1700	34.77	35.35	34.21
2005	170	1800	34.26	34.75	33.37
2005	170	1900	32.24	33.57	29.23
2005	170	2000	26.34	29.13	24.76
2005	170	2100	25.07	25.56	24.76
2005	170	2200	23.39	24.77	22.61
2005	170	2300	21.65	23.54	20.7
2005	170	2400	20.72	23.81	15.94
2005	171	100	19.2	20.57	16.21
2005	171	200	18.85	20.91	16.13
2005	171	300	16.84	17.96	15.46
2005	171	400	16.38	18.34	14.13
2005	171	500	15.54	17.78	13.87
2005	171	600	16.6	19.16	13.97
2005	171	700	21.63	22.94	19.47
2005	171	800	23.53	25.29	22.36
2005	171	900	26.28	27.64	25.19
2005	171	1000	29.39	30.39	27.67
2005	171	1100	31.79	33.46	30.36
2005	171	1200	33.73	35.71	32.28
2005	171	1300	34.71	36.51	33.71
2005	171	1400	36.31	37.67	35.25
2005	171	1500	36.58	37.99	35.36
2005	171	1600	36.08	36.94	35.46
2005	171	1700	36.33	37.07	35.6
2005	171	1800	35.66	37.14	33.18
2005	171	1900	32.21	33.35	31.59
2005	171	2000	30.32	31.7	28.88
2005	171	2100	28.53	29.43	27.03
2005	171	2200	27.73	29.17	26.3
2005	171	2300	25.19	26.1	24.67
2005	171	2400	24.47	24.87	23.87
2005	172	100	23.49	23.94	23.08
2005	172	200	22.5	23.22	21.34
2005	172	300	21.67	22.83	21.28
2005	172	400	21.32	21.96	20.68
2005	172	500	20.68	22.02	19.77
2005	172	600	21.37	22.66	20.07
2005	172	700	24.18	25.45	22.73
2005	172	800	26.67	28.34	25.68
2005	172	900	28.61	29.76	28.07
2005	172	1000	29.35	30.68	28.11
2005	172	1100	31.05	31.98	29.43
2005	172	1200	31.82	32.68	30.95
2005	172	1300	32.65	34.74	31.41
2005	172	1400	33.06	34.27	32.33
2005	172	1500	32.33	33.14	31.81
2005	172	1600	31.1	31.61	29.03
2005	172	1700	27.89	29.13	25.93
2005	172	1800	24.83	26.74	24.19
2005	172	1900	24.41	25.16	23.69
2005	172	2000	22.45	23.52	21.22
2005	172	2100	22.25	24.94	20.21
2005	172	2200	22.03	22.49	21.42
2005	172	2300	21.52	22.22	20.61
2005	172	2400	19.49	20.74	17.65
2005	173	100	17.29	17.89	16.62
2005	173	200	16.31	17.21	15.65
2005	173	300	15.86	16.78	15.23
2005	173	400	16.14	17.59	14.09
2005	173	500	15.15	16.05	14.36
2005	173	600	16.76	19.59	14.43
2005	173	700	21.25	22.08	19.62
2005	173	800	22.25	24.04	20.8
2005	173	900	25.36	27.24	23.81
2005	173	1000	28.04	28.96	27.03
2005	173	1100	29.12	30.24	28.33
2005	173	1200	30.54	31.47	29.36
2005	173	1300	31.53	33.03	30.06
2005	173	1400	32.23	33.03	31.41
2005	173	1500	33.2	33.95	32.42
2005	173	1600	33.06	33.77	32.5
2005	173	1700	32.67	33.4	32.13
2005	173	1800	32.16	32.87	31.68
2005	173	1900	30.84	31.88	29.65
2005	173	2000	28.12	29.62	26.71
2005	173	2100	26.49	26.84	25.98
2005	173	2200	26.4	26.95	25.88
2005	173	2300	24.93	25.98	21.52
2005	173	2400	20.95	22.1	19.52
